Obs,Date,HHMMSS,Machine,Plot,Species,SampleID,QC,VPDair,Tair,Press,Photo,PARi,Cond,RH_S,CO2S,Tleaf,Ci,BLCond,Trmmol,FTime,EBal,VpdL,CTleaf,Area,BLC_1,StmRat,TBlk,CO2R,H2OR,H2OS,RH_R,Flow,PARo,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,Trans,Tair_K,Twall_K,R.W.m2.,Tl.Ta,SVTleaf,CTair,SVTair,CndTotal,vp_kPa,CndCO2,Ci_Pa,Ci_Ca,RHsfc,AHs.Cs
15,20190729,14:14:05,Derek,21_amb,ERAN6,BNL15581,,0.647974164,14.86010742,101.2012787,1.214451943,70.6607132,235.681864,61.85077286,390.1773987,14.87754726,377.6254746,4.881956789,1.461488362,1771.500009,0,0.648927869,14.87754726,1.35,2.440978394,1,14.51392937,390.8654785,9.807902336,10.36553192,58.52341461,350.1532288,28.41135406,3.976567745,0.047136072,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.001461488,288.0275473,288.0101074,11.30571386,-0.375810115,1.697932954,14.86882734,1.696979249,0.224828042,1.049005085,0.141453965,38.2161809,0.967830212,63.03977049,0.001963843
16,20190729,14:14:36,Derek,21_amb,ERAN6,BNL15581,,0.651957425,14.91575909,101.2003632,0.458094813,56.05518341,233.184079,61.73527527,390.3026733,14.92755604,383.0128906,4.881956789,1.454968267,1802.500008,0,0.652604427,14.92755604,1.35,2.440978394,1,14.49272251,390.6982727,9.828244209,10.38343239,58.43437195,350.1176758,28.63971901,3.976567745,0.047136072,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.001454968,288.077556,288.0657591,8.968829145,-0.389829142,1.703411555,14.92165756,1.702764554,0.22255391,1.050807129,0.140013722,38.76104362,0.981322745,62.93046758,0.000738849
17,20190729,14:15:16,Derek,21_amb,ERAN6,BNL15581,,0.658206273,14.98216629,101.2000275,-0.36119568,40.99923325,231.228882,61.67889786,390.039032,15.03919888,388.5395815,4.881956789,1.46278769,1843.000007,0,0.661352018,15.03919888,1.35,2.440978394,1,14.48985004,390.119751,9.860305786,10.41843987,58.37464905,350.1290283,27.8978672,3.976567745,0.047136072,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.001462788,288.1891989,288.1321663,6.559877173,-0.412488627,1.715698418,15.01068258,1.712552674,0.220772231,1.054346401,0.138885494,39.32021632,0.99615564,62.68539083,-0.00058035
18,20190729,14:16:00,Derek,21_amb,ERAN6,BNL15581,,0.659181329,15.01859283,101.2033539,-1.735002678,5.465254784,231.225439,61.69664764,390.281311,15.07082939,398.614868,4.881956789,1.464347477,1887.000006,0,0.662067892,15.07082939,1.35,2.440978394,1,14.48680878,389.8326721,9.88681221,10.44556046,58.39640808,350.1075134,26.69105148,3.976567745,0.047136072,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.001464347,288.2208294,288.1685928,0.874440746,-0.45267847,1.719193643,15.04471111,1.71630708,0.220769093,1.057125751,0.138883506,40.34116155,1.021352693,62.71976516,-0.002784795
6,20190729,10:52:45,Mariano,24_zpw,ERAN6,BNL15559,,0.456556502,15.42067909,101.0880356,18.88968808,1999.53064,283.522249,72.59229279,389.8181763,14.96844482,275.4525155,4.723869814,1.158899094,4497.000023,0,0.431532602,14.96844482,1.71,2.361934907,1,15.46199703,399.2796936,12.06656456,12.62632084,69.3740921,349.5620728,43.01733017,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.001158899,288.1184448,288.5706791,319.9248952,1.986945687,1.707902572,15.19456196,1.732926472,0.267469009,1.27636997,0.168539916,27.84495369,0.706617937,75.80669823,0.037250026
7,20190729,10:53:18,Mariano,24_zpw,ERAN6,BNL15559,,0.455262177,15.42551136,101.0872116,18.88783651,1750.926147,272.153958,72.63317871,389.8519592,14.96038914,271.0696309,4.723869814,1.109804284,4530.000023,0,0.429532157,14.96038914,1.71,2.361934907,1,15.4592495,399.3016357,12.10150528,12.63745213,69.55285645,349.6209412,41.47922134,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.001109804,288.1103891,288.5755114,280.1481773,1.714668385,1.707016954,15.19295025,1.732746974,0.257328613,1.277484797,0.16209973,27.40167314,0.695314271,75.85150191,0.037265062
8,20190729,10:53:51,Mariano,24_zpw,ERAN6,BNL15559,,0.452950161,15.4284935,101.0871964,18.65988068,1499.533203,271.498691,72.73110199,389.9777832,14.95121098,272.347805,4.723869814,1.099612285,4563.500022,0,0.426556597,14.95121098,1.71,2.361934907,1,15.46115208,399.3143921,12.1258812,12.6569128,69.67960358,349.6096497,39.44432449,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.001099612,288.101211,288.5784935,239.9253071,1.426627923,1.706008427,15.18985224,1.732401991,0.256742714,1.27945183,0.161727747,27.53087604,0.698367488,76.00134937,0.036869729
9,20190729,10:54:44,Mariano,24_zpw,ERAN6,BNL15559,,0.45061646,15.40704918,101.0862808,18.13721308,1250.174561,239.005354,72.57655334,390.0531311,14.85016251,261.1935475,4.723869814,0.959216835,4616.500021,0,0.419961713,14.85016251,1.71,2.361934907,1,15.46281528,399.1078796,12.14948845,12.61276722,69.91075134,349.5892029,39.84970856,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.000959217,288.0001625,288.5570492,200.0279252,1.187786731,1.694939442,15.12860584,1.72559419,0.227495179,1.274977729,0.143175664,26.40308429,0.669635818,76.06424143,0.035845713
10,20190729,10:56:46,Mariano,24_zpw,ERAN6,BNL15559,,0.455973036,15.64083481,101.0868835,17.73999069,1000.977356,239.460486,71.79602814,390.0133057,14.80852795,264.1954547,4.723869814,0.938356355,4738.500018,0,0.410086247,14.80852795,1.71,2.361934907,1,16.06259155,398.8692322,12.21229744,12.6654501,69.2272644,349.6098938,42.92938995,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.000938356,287.9585279,288.7908348,160.1563734,0.925522596,1.690397126,15.22468138,1.736283915,0.227907493,1.280310879,0.143436969,26.70669516,0.677401132,76.56634663,0.035285339
11,20190729,10:58:54,Mariano,24_zpw,ERAN6,BNL15559,,0.473704729,15.9541502,101.0861816,16.49875466,751.2266235,212.159068,70.33440399,389.9595337,14.79970741,258.6274471,4.723869814,0.835382523,4866.500015,0,0.40979822,14.79970741,1.71,2.361934907,1,16.32295418,398.1903992,12.25537014,12.65888119,68.09243774,349.5371094,56.09208298,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.000835383,287.9497074,289.1041502,120.1962571,0.692496551,1.689436183,15.37692881,1.753342692,0.203040104,1.279637963,0.127689007,26.14366109,0.663216115,76.44008133,0.032736774
12,20190729,11:00:09,Mariano,24_zpw,ERAN6,BNL15559,,0.478686823,16.12035561,101.0857925,14.12258779,498.750824,223.678071,70.07085419,389.953064,14.87772369,282.6383802,4.723869814,0.878146063,4941.500014,0,0.409508086,14.87772369,1.71,2.361934907,1,16.52390671,397.0291748,12.32194328,12.74604607,67.73937225,349.5591125,62.54149628,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.000878146,288.0277237,289.2703556,79.80013005,0.391997818,1.697952255,15.49903965,1.767130992,0.213565611,1.288444168,0.134351647,28.57072467,0.724801024,76.62734778,0.028041684
13,20190729,11:01:11,Mariano,24_zpw,ERAN6,BNL15559,,0.477014036,16.17666435,101.0845337,12.06518849,374.8242798,222.031943,70.23399353,390.1217957,14.92671776,297.4440966,4.723869814,0.867186413,5003.500012,0,0.40722811,14.92671776,1.71,2.361934907,1,16.51739693,396.1893616,12.40308475,12.82185745,67.94009399,349.5632324,68.3423233,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.000867186,288.0767178,289.3266644,59.97188343,0.252036456,1.703319592,15.55169106,1.773105518,0.212064462,1.296091482,0.133401158,30.06699781,0.762439064,76.82148674,0.023970225
14,20190729,11:03:58,Mariano,24_zpw,ERAN6,BNL15559,,0.468260585,16.23535919,101.082016,8.862521755,198.7755432,180.488653,70.89749908,389.8693542,15.01548958,306.5090525,4.723869814,0.69811911,5170.500008,0,0.399841085,15.01548958,1.71,2.361934907,1,16.51173019,394.3379211,12.65476799,12.99184132,69.05806732,349.5602112,44.01558685,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.000698119,288.1654896,289.3853592,31.8040862,0.09935359,1.713082597,15.62542439,1.781502096,0.173846366,1.313241512,0.109231842,30.98255294,0.78618401,77.17686939,0.017658586
15,20190729,11:05:04,Mariano,24_zpw,ERAN6,BNL15559,,0.460834989,16.1957531,101.0789032,4.656230715,100.0760345,146.124371,70.91840363,390.1807861,14.87320614,335.5989487,4.723869814,0.551077479,5236.500007,0,0.38714256,14.87320614,1.71,2.361934907,1,16.51184654,392.5639038,12.69719028,12.96329403,69.4626236,349.5353394,46.55568695,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.000551077,288.0232061,289.3457531,16.01216517,0.039387405,1.697458102,15.53447962,1.771150531,0.141739903,1.310315542,0.088971192,33.92197365,0.860111417,77.54301412,0.009285279
16,20190729,11:05:45,Mariano,24_zpw,ERAN6,BNL15559,,0.459166693,16.19109154,101.0786362,4.060439897,83.87223053,142.241162,71.02016449,390.0316162,14.87473011,340.9238896,4.723869814,0.535031388,5277.500006,0,0.38581905,14.87473011,1.71,2.361934907,1,16.51312637,392.1200256,12.7197361,12.97807121,69.60647583,349.5575867,39.83911896,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.000535031,288.0247301,289.3410915,13.41955658,0.02522414,1.697624788,15.53291082,1.770972431,0.138083314,1.311805738,0.086666239,34.4601218,0.874092959,77.60393936,0.008103097
17,20190729,11:06:22,Mariano,24_zpw,ERAN6,BNL15559,,0.455425555,16.19326782,101.0769882,3.092873955,70.38949585,144.259201,71.14331055,390.0901184,14.84992313,352.6278497,4.723869814,0.535139297,5314.500005,0,0.380650545,14.84992313,1.71,2.361934907,1,16.51515198,391.7054138,12.74418259,13.00259113,69.72943115,349.52005,37.8198204,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.000535139,287.9999231,289.3432678,11.26231908,0.011536592,1.694913296,15.52159548,1.769688306,0.139984311,1.314262751,0.08786448,35.64256101,0.903965092,77.87780952,0.006188653
18,20190729,11:07:08,Mariano,24_zpw,ERAN6,BNL15559,,0.452875795,16.19261551,101.0770569,2.650960741,54.83197784,146.435212,71.31817627,390.0069885,14.86160755,358.0064501,4.723869814,0.54027162,5361.000004,0,0.378751571,14.86160755,1.71,2.361934907,1,16.51179123,391.4069519,12.77313805,13.0340004,69.89081573,349.541748,35.15117264,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.000540272,288.0116076,289.3426155,8.773116259,-0.00911742,1.69618997,15.52711153,1.770314195,0.142032352,1.3174384,0.089155561,36.18623833,0.917948808,78.01407548,0.005313104
19,20190729,11:07:40,Mariano,24_zpw,ERAN6,BNL15559,,0.451227533,16.18148041,101.0763092,1.862189476,39.90206528,140.671238,71.38254547,390.0520935,14.84814167,366.050517,4.723869814,0.517255853,5393.000003,0,0.377027491,14.84814167,1.71,2.361934907,1,16.51299858,391.0617981,12.78684998,13.03659821,70.01503754,349.5426331,40.07875824,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.000517256,287.9981417,289.3314804,6.384330302,-0.018936545,1.694718722,15.51481104,1.768918765,0.136603352,1.317691231,0.085733482,36.99903524,0.938465716,78.06933243,0.003732284
20,20190729,11:09:04,Mariano,24_zpw,ERAN6,BNL15559,,0.448395456,16.26183128,101.0770493,-0.064144439,1.507394552,188.907371,71.4222641,389.6991882,14.85010433,387.9636,4.723869814,0.67452377,5477.000002,0,0.369736951,14.85010433,1.71,2.361934907,1,16.67229462,389.7963867,12.78514767,13.11075211,69.64849854,349.6000366,36.37601852,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.000674524,288.0001043,289.4118313,0.241183123,-0.108014784,1.694933088,15.55596781,1.773591593,0.181643456,1.325196136,0.114158171,39.21421591,0.995546339,78.7064363,-0.000129545
4,20190729,11:55:19,Mariano,24_zpw,ERAN6,BNL15560,,0.465444035,13.30016136,101.0816574,18.66061949,2000.204468,181.011856,75.7355423,390.0346069,15.1219492,216.8987939,4.684348071,0.986346088,334.0000467,0,0.563918625,15.1219492,1.8,2.342174035,1,12.37811756,399.8427124,10.98301888,11.4851408,72.42443085,349.5230713,16.24283791,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.000986346,288.2719492,286.4501614,320.0327077,1.888118802,1.724855693,14.21105528,1.626381103,0.174277454,1.160937068,0.109509075,21.92448957,0.556101407,68.06684037,0.033020855
5,20190729,11:55:52,Mariano,24_zpw,ERAN6,BNL15560,,0.452353604,13.31202316,101.0821075,18.16806094,1751.246948,194.442974,75.90131378,390.0880737,14.92640877,232.5976665,4.684348071,1.009655383,367.000046,0,0.538906915,14.92640877,1.8,2.342174035,1,12.61246681,399.6473694,11.00516033,11.51913834,72.51464081,349.5178833,16.12185669,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.001009655,288.0764088,286.4620232,280.1995055,1.604865257,1.703285695,14.11921597,1.616732385,0.186693499,1.16437878,0.117355782,23.51146234,0.596269617,69.18460785,0.032660599
6,20190729,11:57:08,Mariano,24_zpw,ERAN6,BNL15560,,0.45305657,13.6014185,101.0803146,17.53778516,1499.634766,224.171292,74.99681091,389.918457,14.80315399,256.945784,4.684348071,1.110810724,443.0000443,0,0.51741054,14.80315399,1.8,2.342174035,1,13.30507946,399.1740112,11.03324318,11.59870815,71.3405304,349.4943542,16.6803112,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.001110811,287.953154,286.7514185,239.9415571,1.308345145,1.689811609,14.20228624,1.62545764,0.213933425,1.172401069,0.134591993,25.97216069,0.658973125,70.3593063,0.032061867
7,20190729,11:59:02,Mariano,24_zpw,ERAN6,BNL15560,,0.484023557,14.28072643,101.0774307,16.49528032,1249.568481,238.924238,72.10887909,389.9387817,14.81295586,271.9447523,4.684348071,1.169949312,557.5000417,0,0.512811958,14.81295586,1.8,2.342174035,1,14.2020359,398.6636047,11.05995464,11.65510178,68.42677307,349.7226257,16.99976921,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.001169949,287.9629559,287.4307264,199.9309526,1.046233865,1.6908797,14.54684114,1.6620913,0.22732935,1.178067742,0.14307898,27.48747686,0.697403708,70.72827471,0.030288897
8,20190729,12:00:12,Mariano,24_zpw,ERAN6,BNL15560,,0.500752252,14.65227413,101.0772018,15.47479549,999.2338867,236.025392,70.58744049,389.9532471,14.81022453,277.812931,4.684348071,1.148624686,627.5000402,0,0.509339865,14.81022453,1.8,2.342174035,1,14.8324852,398.1544495,11.10183334,11.68653393,67.05580902,349.4715576,18.22080231,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.001148625,287.9602245,287.8022741,159.8774183,0.787921488,1.690582014,14.73124933,1.681994401,0.22470349,1.181242149,0.141414813,28.0805537,0.712426254,70.9037925,0.02846278
9,20190729,12:01:37,Mariano,24_zpw,ERAN6,BNL15560,,0.531368344,15.20371628,101.075592,13.81858639,749.7362061,220.985385,68.30400848,389.9506531,14.87512875,283.1024715,4.684348071,1.087218595,712.5000383,0,0.513313626,14.87512875,1.8,2.342174035,1,15.42397976,397.2859497,11.16412926,11.71751499,65.07819366,349.4962463,17.5085659,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.001087219,288.0251287,288.3537163,119.9577903,0.552110841,1.697668391,15.03942251,1.715723109,0.211029988,1.184354765,0.132753446,28.61474991,0.725995634,70.70815345,0.025315212
10,20190729,12:02:28,Mariano,24_zpw,ERAN6,BNL15560,,0.542628953,15.44385719,101.0763779,11.53533054,500.2090759,216.576947,67.32624817,389.9848328,14.85973167,298.5877205,4.684348071,1.060517033,763.5000371,0,0.51044497,14.85973167,1.8,2.342174035,1,15.69339466,396.139801,11.18927765,11.72914982,64.2273407,349.4420776,15.23521519,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.001060517,288.0097317,288.5938572,80.03345036,0.287746586,1.69598495,15.15179443,1.728168932,0.207006187,1.185539979,0.130205996,30.18016527,0.765639316,70.81678749,0.021126937
11,20190729,12:03:16,Mariano,24_zpw,ERAN6,BNL15560,,0.55296173,15.6249094,101.0762939,10.0730547,373.6595764,212.131483,66.56369019,390.2354126,14.86874485,308.4636051,4.684348071,1.041187815,811.500036,0,0.51117579,14.86874485,1.8,2.342174035,1,15.92691612,395.6330566,11.20168018,11.73167706,63.55657196,349.4645691,14.07828999,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.001041188,288.0187449,288.7749094,59.78553089,0.158787626,1.696970229,15.24682713,1.738756168,0.202941254,1.185794439,0.127633147,31.17835802,0.790455185,70.76527343,0.018403377
12,20190729,12:04:21,Mariano,24_zpw,ERAN6,BNL15560,,0.564327655,15.78906727,101.0765381,7.030272079,200.8219757,188.845271,65.64676666,389.766449,14.83657265,325.2252575,4.684348071,0.932134419,876.5000346,0,0.511641606,14.83657265,1.8,2.342174035,1,16.10943604,393.5743713,11.21780396,11.69226837,62.98286819,349.4938965,14.93060684,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.000932134,287.9865726,288.9390673,32.1315154,0.006418344,1.693455615,15.31281996,1.746141665,0.181527167,1.181814009,0.114090027,32.87264313,0.834410602,70.53889914,0.012789683
13,20190729,12:05:36,Mariano,24_zpw,ERAN6,BNL15560,,0.582783963,16.06134796,101.076767,3.060929152,99.33927917,190.11879,64.54734039,390.1637573,14.90266132,360.4025906,4.684348071,0.950354626,951.5000329,0,0.518264531,14.90266132,1.8,2.342174035,1,16.48164558,391.9311829,11.21448421,11.69821548,61.87825394,349.4971313,13.18434811,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.000950355,288.0526613,289.211348,15.89428431,-0.102586927,1.700682331,15.48200464,1.765201764,0.182703588,1.1824178,0.114833578,36.42832866,0.923721345,70.29094793,0.005526991
14,20190729,12:06:08,Mariano,24_zpw,ERAN6,BNL15560,,0.58624508,16.08654594,101.0783615,3.191783311,85.7496109,184.535331,64.37163544,390.1920776,14.91526318,358.4699423,4.684348071,0.928301702,983.5000322,0,0.520966174,14.91526318,1.8,2.342174035,1,16.47328568,392.0227356,11.21238708,11.68496609,61.76823044,349.4480591,13.36340046,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.000928302,288.0652632,289.2365459,13.71993744,-0.110412623,1.7020634,15.50090456,1.767342307,0.177541265,1.181097226,0.11157116,36.23355442,0.918701232,70.12608918,0.005749891
15,20190729,12:07:20,Mariano,24_zpw,ERAN6,BNL15560,,0.593338861,16.11857224,101.0766754,2.24916331,70.21461487,184.624816,64.08550262,390.1548157,14.9581604,366.8104584,4.684348071,0.942224136,1055.500031,0,0.528519024,14.9581604,1.8,2.342174035,1,16.47299004,391.5027466,11.17732906,11.65702152,61.44835281,349.4391174,13.93353653,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.000942224,288.1081604,289.2685722,11.23433813,-0.133894324,1.706772005,15.53836632,1.771591842,0.177624094,1.178252981,0.111623497,37.07598165,0.940166425,69.77685965,0.004029188
16,20190729,12:08:44,Mariano,24_zpw,ERAN6,BNL15560,,0.596873521,16.13567162,101.0749054,1.60048849,54.48955536,177.178101,63.89229584,389.9161072,14.96333027,371.7621946,4.684348071,0.910476645,1139.500029,0,0.531357123,14.96333027,1.8,2.342174035,1,16.47271156,390.9233398,11.17125893,11.63476849,61.34693527,349.4620972,13.45589924,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.000910477,288.1133303,289.2856716,8.718328663,-0.141148688,1.707340247,15.54950094,1.772856645,0.170720853,1.175983124,0.107262477,37.57582865,0.953441491,69.57840137,0.002859367
17,20190729,12:09:19,Mariano,24_zpw,ERAN6,BNL15560,,0.598770491,16.13511848,101.0760651,1.23007026,39.34539032,177.302913,63.79605484,390.1445618,14.9653635,375.4229667,4.684348071,0.914568425,1174.500028,0,0.533393527,14.9653635,1.8,2.342174035,1,16.47037315,390.9619446,11.15108967,11.61669922,61.23904419,349.45578,13.021595,-3.922933578,-0.498006076,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.000914568,288.1153635,289.2851185,6.29526231,-0.160406688,1.707563773,15.55024099,1.772940737,0.17083673,1.174170246,0.107335666,37.94627621,0.962266307,69.46684189,0.002192183
